,intent,text,seeds,label,is_invalid
2095,routing,can you please tell me the name of your bank,i need the routing number for my bank,8,X
2096,routing,why do you need to find your routing number,how do i find my routing number?,8,
2097,routing,what is the routing number for my financial institution,what is my bank's routing number?,8,
2098,routing,can you help me locate my routing number,how do i find my routing number?,8,
2099,routing,i apologize i am unable to provide you with the routing number for your bank without knowing the name of the bank,i need the routing number for my bank,8,X
2100,routing,please tell me my banks routing number,what is my bank's routing number?,8,
2101,routing,what steps have you taken to find your routing number,how do i find my routing number?,8,
2102,balance,what are my account details,how do i check my account balance?,9,X
2103,balance,how much is my net worth,how much money do i have?,9,
2104,balance,what is my net worth,how much money do i have?,9,
2105,balance,what is my monetary status,how much money do i have?,9,
2106,balance,what is my monetary worth,how much money do i have?,9,
2107,balance,how much money am i worth at the moment,how much money do i have?,9,
2108,balance,how much is my account worth,what's my balance?,9,
2109,balance,whats my current financial status,what's my balance?,9,
2110,balance,what can you tell me about your account,how do i check my account balance?,9,
2111,balance,can you tell me my current financial situation,what's my balance?,9,
2112,balance,what is the current status of my finances,how much money do i have?,9,
2113,balance,how much do i owe,how much money do i have?,9,X
2114,balance,what is my total financial portfolio worth,how much money do i have?,9,
2115,balance,what is the status of my account,how do i check my account balance?,9,
2116,balance,can you provide the current status of my account,what's my balance?,9,
2117,balance,what is the total amount of money i own,how much money do i have?,9,
2118,balance,what is my financial status,how much money do i have?,9,
2119,balance,how much money am i currently holding,how much money do i have?,9,
2120,balance,what is my total net worth,how much money do i have?,9,
2121,balance,how can i view my account details,how do i check my account balance?,9,
2122,balance,how much money do i own,how much money do i have?,9,
2123,balance,what is the current state of my account,how do i check my account balance?,9,
2124,balance,whats my current financial situation,what's my balance?,9,
2125,balance,what is my current financial situation,how much money do i have?,9,
2126,balance,what is the total value of my assets at the current moment,how much money do i have?,9,
2127,balance,what is my income,how much money do i have?,9,
2128,balance,what is the current status of your account,how do i check my account balance?,9,
2129,balance,how much funds do i currently hold,how much money do i have?,9,
2130,balance,what is my financial situation,how much money do i have?,9,
2131,balance,what is my total financial liabilities,how much money do i have?,9,
2132,balance,can you provide me with the latest transaction history for my account,how do i check my account balance?,9,X
2133,balance,whats my current account status,what's my balance?,9,
2134,balance,are there any fees associated with my account,how do i check my account balance?,9,
2135,balance,how do i access my account,how do i check my account balance?,9,
2136,balance,what is my current net worth,how much money do i have?,9,
2137,balance,what is my total financial assets,how much money do i have?,9,
2138,balance,what is the sum of my finances,how much money do i have?,9,
2139,balance,what is my current monetary status,how much money do i have?,9,
2140,balance,can you provide me with information on my account,how do i check my account balance?,9,
2141,balance,can you tell me my current account status,what's my balance?,9,
2142,balance,what is my current financial status,how much money do i have?,9,
2143,balance,what is the current status of my account,how do i check my account balance?,9,
2144,balance,can you provide me with a summary of my account activity,how do i check my account balance?,9,
2145,balance,what is the current financial state of your account,how do i check my account balance?,9,
2146,balance,what is my current monetary value,how much money do i have?,9,
2147,balance,what is the current value of my account,how do i check my account balance?,9,
2148,balance,how much money do i currently possess,how much money do i have?,9,
2149,balance,can you provide me with an overview of my account,what's my balance?,9,
2150,balance,what is the total amount of money i possess,how much money do i have?,9,
